date, DJ close, DJ % change, Unemployment, Unemployment % change, civilian rate, civilian % change, bank borrowing, bank borrowing % change
Fri Sep 06 22:00:00 EDT 1985,1610.526648,0.10000001678147526,7.1,0.0,64.9,0.0,306435.1,0.0
Sat Sep 07 22:00:00 EDT 1985,1612.1387856666668,0.10010003055017692,7.1,0.0,64.9,0.0,306435.1,0.0
Sun Sep 08 22:00:00 EDT 1985,1613.7509233333335,0.09999993058910706,7.1,0.0,64.9,0.0,306435.1,0.0
Mon Sep 09 22:00:00 EDT 1985,1615.363061,0.09990003062780665,7.1,0.0,64.9,0.0,306435.1,0.0
Tue Sep 10 22:00:00 EDT 1985,1616.978424,0.09999999622375222,7.1,0.0,64.9,0.0,306435.1,0.0
Wed Sep 11 22:00:00 EDT 1985,1618.595402,0.09999997377825355,7.1,0.0,64.9,0.0,307838.4,0.45794362329904337
Thu Sep 12 22:00:00 EDT 1985,1620.213998,0.10000003694561498,7.1,0.0,64.9,0.0,307838.4,0.0
Fri Sep 13 22:00:00 EDT 1985,1621.834212,0.10000000012344251,7.1,0.0,64.9,0.0,307838.4,0.0
Sat Sep 14 22:00:00 EDT 1985,1623.4576683333332,0.10010001770348964,7.1,0.0,64.9,0.0,307838.4,0.0
Sun Sep 15 22:00:00 EDT 1985,1625.0811246666667,0.09999991776811429,7.1,0.0,64.9,0.0,307838.4,0.0
Mon Sep 16 22:00:00 EDT 1985,1626.704581,0.09990001783241755,7.1,0.0,64.9,0.0,307838.4,0.0
Tue Sep 17 22:00:00 EDT 1985,1628.331286,0.1000000257576043,7.1,0.0,64.9,0.0,307838.4,0.0
Wed Sep 18 22:00:00 EDT 1985,1629.959617,0.09999998243599977,7.1,0.0,64.9,0.0,302804.6,-1.6352086029553319
Thu Sep 19 22:00:00 EDT 1985,1631.589577,0.10000002349751362,7.1,0.0,64.9,0.0,302804.6,0.0
Fri Sep 20 22:00:00 EDT 1985,1633.221166,0.09999996463571895,7.1,0.0,64.9,0.0,302804.6,0.0
Sat Sep 21 22:00:00 EDT 1985,1634.856021,0.1001000375230268,7.1,0.0,64.9,0.0,302804.6,0.0
Sun Sep 22 22:00:00 EDT 1985,1636.490876,0.09999993754801824,7.1,0.0,64.9,0.0,302804.6,0.0
Mon Sep 23 22:00:00 EDT 1985,1638.125731,0.09990003757283496,7.1,0.0,64.9,0.0,302804.6,0.0
Tue Sep 24 22:00:00 EDT 1985,1639.763857,0.10000001642119552,7.1,0.0,64.9,0.0,302804.6,0.0
Wed Sep 25 22:00:00 EDT 1985,1641.403621,0.10000000872076875,7.1,0.0,64.9,0.0,312319.0,3.1420922931818156
Thu Sep 26 22:00:00 EDT 1985,1643.045024,0.09999996216653174,7.1,0.0,64.9,0.0,312319.0,0.0
Fri Sep 27 22:00:00 EDT 1985,1644.69053525,0.10015010093844068,7.1,0.0,64.9,0.0,312319.0,0.0
Sat Sep 28 22:00:00 EDT 1985,1646.3360465,0.10004990086173884,7.1,0.0,64.9,0.0,312319.0,0.0
Sun Sep 29 22:00:00 EDT 1985,1647.9815577499999,0.09994990108477828,7.1,0.0,64.9,0.0,312319.0,0.0
Mon Sep 30 22:00:00 EDT 1985,1649.627069,0.09985010100760194,7.1,0.0,64.9,0.0,312319.0,0.0
Tue Oct 01 22:00:00 EDT 1985,1651.276696,0.09999999581723701,7.1,0.0,65.0,0.15408320493065378,312319.0,0.0
Wed Oct 02 22:00:00 EDT 1985,1652.927973,0.10000001841000752,7.1,0.0,65.0,0.0,302166.1,-3.250810869655712
Thu Oct 03 22:00:00 EDT 1985,1654.580901,0.10000000163346347,7.1,0.0,65.0,0.0,302166.1,0.0
Fri Oct 04 22:00:00 EDT 1985,1656.235482,0.10000000598338875,7.1,0.0,65.0,0.0,302166.1,0.0
Sat Oct 05 22:00:00 EDT 1985,1657.8933743333334,0.10010003718380629,7.1,0.0,65.0,0.0,302166.1,0.0
Sun Oct 06 22:00:00 EDT 1985,1659.5512666666668,0.09999993720947581,7.1,0.0,65.0,0.0,302166.1,0.0
Mon Oct 07 22:00:00 EDT 1985,1661.209159,0.09990003723495491,7.1,0.0,65.0,0.0,302166.1,0.0
Tue Oct 08 22:00:00 EDT 1985,1662.870368,0.09999999042866455,7.1,0.0,65.0,0.0,302166.1,0.0
Wed Oct 09 22:00:00 EDT 1985,1664.533238,0.09999997786958485,7.1,0.0,65.0,0.0,305557.1,1.1222304553687525
Thu Oct 10 22:00:00 EDT 1985,1666.197772,0.10000004577859943,7.1,0.0,65.0,0.0,305557.1,0.0
Fri Oct 11 22:00:00 EDT 1985,1667.863969,0.09999995366696549,7.1,0.0,65.0,0.0,305557.1,0.0
Sat Oct 12 22:00:00 EDT 1985,1669.5335016666666,0.10010004998594432,7.1,0.0,65.0,0.0,305557.1,0.0
Sun Oct 13 22:00:00 EDT 1985,1671.203034333333,0.09999994998602241,7.1,0.0,65.0,0.0,305557.1,0.0
Mon Oct 14 22:00:00 EDT 1985,1672.872567,0.099900049986014,7.1,0.0,65.0,0.0,305557.1,0.0
Tue Oct 15 22:00:00 EDT 1985,1674.545439,0.09999996610621076,7.1,0.0,65.0,0.0,305557.1,0.0
Wed Oct 16 22:00:00 EDT 1985,1676.219985,0.10000003350162683,7.1,0.0,65.0,0.0,297318.4,-2.69628818967059
Thu Oct 17 22:00:00 EDT 1985,1677.896205,0.10000000089487404,7.1,0.0,65.0,0.0,297318.4,0.0
Fri Oct 18 22:00:00 EDT 1985,1679.574101,0.0999999877823145,7.1,0.0,65.0,0.0,297318.4,0.0
Sat Oct 19 22:00:00 EDT 1985,1681.255355,0.10010001934413497,7.1,0.0,65.0,0.0,297318.4,0.0
Sun Oct 20 22:00:00 EDT 1985,1682.9366089999999,0.09999991940545246,7.1,0.0,65.0,0.0,297318.4,0.0
Mon Oct 21 22:00:00 EDT 1985,1684.617863,0.09990001946651343,7.1,0.0,65.0,0.0,297318.4,0.0
Tue Oct 22 22:00:00 EDT 1985,1686.302481,0.10000000813240816,7.1,0.0,65.0,0.0,297318.4,0.0
Wed Oct 23 22:00:00 EDT 1985,1687.988784,0.10000003077739365,7.1,0.0,65.0,0.0,297619.7,0.10133917039779185
Thu Oct 24 22:00:00 EDT 1985,1689.676773,0.10000001279629452,7.1,0.0,65.0,0.0,297619.7,0.0
Fri Oct 25 22:00:00 EDT 1985,1691.366449,0.09999995425161654,7.1,0.0,65.0,0.0,297619.7,0.0
Sat Oct 26 22:00:00 EDT 1985,1693.0595073333334,0.10010003061928321,7.1,0.0,65.0,0.0,297619.7,0.0
Sun Oct 27 22:00:00 EST 1985,1694.7525656666667,0.09999993065807522,7.1,0.0,65.0,0.0,297619.7,0.0
Mon Oct 28 22:00:00 EST 1985,1696.445624,0.09990003069665118,7.1,0.0,65.0,0.0,297619.7,0.0
Tue Oct 29 22:00:00 EST 1985,1698.14207,0.10000002216399664,7.1,0.0,65.0,0.0,297619.7,0.0
Wed Oct 30 22:00:00 EST 1985,1699.840212,0.09999999587784558,7.1,0.0,65.0,0.0,294947.2,-0.8979580316759945
Thu Oct 31 22:00:00 EST 1985,1701.540052,0.09999998752823919,7.1,0.0,65.0,0.0,294947.2,0.0
Fri Nov 01 22:00:00 EST 1985,1703.241592,0.09999999694394633,7.0,-1.4084507042253471,64.9,-0.1538461538461451,294947.2,0.0
Sat Nov 02 22:00:00 EST 1985,1704.9465376666667,0.1001000489111246,7.0,0.0,64.9,0.0,294947.2,0.0
Sun Nov 03 22:00:00 EST 1985,1706.6514833333333,0.09999994891335125,7.0,0.0,64.9,0.0,294947.2,0.0
Mon Nov 04 22:00:00 EST 1985,1708.356429,0.09990004891547136,7.0,0.0,64.9,0.0,294947.2,0.0
Tue Nov 05 22:00:00 EST 1985,1710.064785,0.0999999748881499,7.0,0.0,64.9,0.0,294947.2,0.0
Wed Nov 06 22:00:00 EST 1985,1711.77485,0.10000001257262227,7.0,0.0,64.9,0.0,321299.9,8.93471780711938
Thu Nov 07 22:00:00 EST 1985,1713.486625,0.10000000876283402,7.0,0.0,64.9,0.0,321299.9,0.0
Fri Nov 08 22:00:00 EST 1985,1715.200111,0.09999996352467022,7.0,0.0,64.9,0.0,321299.9,0.0
Sat Nov 09 22:00:00 EST 1985,1716.917027,0.10010004016375997,7.0,0.0,64.9,0.0,321299.9,0.0
Sun Nov 10 22:00:00 EST 1985,1718.6339429999998,0.09999994018347258,7.0,0.0,64.9,0.0,321299.9,0.0
Mon Nov 11 22:00:00 EST 1985,1720.350859,0.09990004020303953,7.0,0.0,64.9,0.0,321299.9,0.0
Tue Nov 12 22:00:00 EST 1985,1722.07121,0.10000000819601208,7.0,0.0,64.9,0.0,321299.9,0.0
Wed Nov 13 22:00:00 EST 1985,1723.793281,0.09999998780537737,7.0,0.0,64.9,0.0,317705.1,-1.1188301023436504
Thu Nov 14 22:00:00 EST 1985,1725.517074,0.09999998369874805,7.0,0.0,64.9,0.0,317705.1,0.0
Fri Nov 15 22:00:00 EST 1985,1727.242591,0.09999999571142199,7.0,0.0,64.9,0.0,317705.1,0.0
Sat Nov 16 22:00:00 EST 1985,1728.9715616666667,0.10010004823154471,7.0,0.0,64.9,0.0,317705.1,0.0
Sun Nov 17 22:00:00 EST 1985,1730.7005323333333,0.09999994823511667,7.0,0.0,64.9,0.0,317705.1,0.0
Mon Nov 18 22:00:00 EST 1985,1732.429503,0.09990004823860438,7.0,0.0,64.9,0.0,317705.1,0.0
Tue Nov 19 22:00:00 EST 1985,1734.161932,0.09999997096562438,7.0,0.0,64.9,0.0,317705.1,0.0
Wed Nov 20 22:00:00 EST 1985,1735.896094,0.10000000392120068,7.0,0.0,64.9,0.0,327154.9,2.9743935492379716
Thu Nov 21 22:00:00 EST 1985,1737.63199,0.09999999458493736,7.0,0.0,64.9,0.0,327154.9,0.0
Fri Nov 22 22:00:00 EST 1985,1739.369622,0.10000000057548714,7.0,0.0,64.9,0.0,327154.9,0.0
Sat Nov 23 22:00:00 EST 1985,1741.1107316666667,0.10010003880973359,7.0,0.0,64.9,0.0,327154.9,0.0
Sun Nov 24 22:00:00 EST 1985,1742.8518413333334,0.09999993883215288,7.0,0.0,64.9,0.0,327154.9,0.0
Mon Nov 25 22:00:00 EST 1985,1744.592951,0.09990003885440518,7.0,0.0,64.9,0.0,327154.9,0.0
Tue Nov 26 22:00:00 EST 1985,1746.337544,0.10000000280867209,7.0,0.0,64.9,0.0,327154.9,0.0
Wed Nov 27 22:00:00 EST 1985,1748.083881,0.09999996884909436,7.0,0.0,64.9,0.0,340528.3,4.087788384034585
Thu Nov 28 22:00:00 EST 1985,1749.8328390000001,0.1000500044082341,7.0,0.0,64.9,0.0,340528.3,0.0
Fri Nov 29 22:00:00 EST 1985,1751.581797,0.09995000442438845,7.0,0.0,64.9,0.0,340528.3,0.0
Sat Nov 30 22:00:00 EST 1985,1753.335131,0.10010003546525753,7.0,0.0,64.9,0.0,340528.3,0.0
Sun Dec 01 22:00:00 EST 1985,1755.088465,0.09999993549436245,7.0,0.0,65.0,0.15408320493065378,340528.3,0.0
Mon Dec 02 22:00:00 EST 1985,1756.841799,0.0999000355232803,7.0,0.0,65.0,0.0,340528.3,0.0
Tue Dec 03 22:00:00 EST 1985,1758.598641,0.10000001144098497,7.0,0.0,65.0,0.0,340528.3,0.0
Wed Dec 04 22:00:00 EST 1985,1760.35724,0.10000002041398164,7.0,0.0,65.0,0.0,346362.8,1.7133671415855891
Thu Dec 05 22:00:00 EST 1985,1762.117597,0.09999998636639716,7.0,0.0,65.0,0.0,346362.8,0.0
Fri Dec 06 22:00:00 EST 1985,1763.879714,0.09999996612030822,7.0,0.0,65.0,0.0,346362.8,0.0
Sat Dec 07 22:00:00 EST 1985,1765.6453583333332,0.10010004193139015,7.0,0.0,65.0,0.0,346362.8,0.0
Sun Dec 08 22:00:00 EST 1985,1767.4110026666667,0.09999994194758213,7.0,0.0,65.0,0.0,346362.8,0.0
Mon Dec 09 22:00:00 EST 1985,1769.176647,0.09990004196360006,7.0,0.0,65.0,0.0,346362.8,0.0
Tue Dec 10 22:00:00 EST 1985,1770.945824,0.1000000199527786,7.0,0.0,65.0,0.0,346362.8,0.0
Wed Dec 11 22:00:00 EST 1985,1772.716769,0.09999995347120291,7.0,0.0,65.0,0.0,337124.3,-2.667289905266963
Thu Dec 12 22:00:00 EST 1985,1774.489486,0.10000001303083683,7.0,0.0,65.0,0.0,337124.3,0.0
Fri Dec 13 22:00:00 EST 1985,1776.263976,0.10000002896607832,7.0,0.0,65.0,0.0,337124.3,0.0
Sat Dec 14 22:00:00 EST 1985,1778.0420166666665,0.10010002402180024,7.0,0.0,65.0,0.0,337124.3,0.0
Sun Dec 15 22:00:00 EST 1985,1779.8200573333334,0.09999992407379338,7.0,0.0,65.0,0.0,337124.3,0.0
Mon Dec 16 22:00:00 EST 1985,1781.598098,0.0999000241255054,7.0,0.0,65.0,0.0,337124.3,0.0
Tue Dec 17 22:00:00 EST 1985,1783.379696,0.09999999449932231,7.0,0.0,65.0,0.0,337124.3,0.0
Wed Dec 18 22:00:00 EST 1985,1785.163076,0.10000001704629025,7.0,0.0,65.0,0.0,352471.1,4.552267516758652
Thu Dec 19 22:00:00 EST 1985,1786.948239,0.09999999574268649,7.0,0.0,65.0,0.0,352471.1,0.0
Fri Dec 20 22:00:00 EST 1985,1788.735187,0.0999999866252387,7.0,0.0,65.0,0.0,352471.1,0.0
Sat Dec 21 22:00:00 EST 1985,1790.5257116666667,0.100100041620452,7.0,0.0,65.0,0.0,352471.1,0.0
Sun Dec 22 22:00:00 EST 1985,1792.3162363333333,0.09999994163725269,7.0,0.0,65.0,0.0,352471.1,0.0
Mon Dec 23 22:00:00 EST 1985,1794.106761,0.09990004165390319,7.0,0.0,65.0,0.0,352471.1,0.0
Tue Dec 24 22:00:00 EST 1985,1795.900868,0.10000001332138896,7.0,0.0,65.0,0.0,352471.1,0.0
Wed Dec 25 22:00:00 EST 1985,1797.6976665,0.1000499822688444,7.0,0.0,65.0,0.0,348708.0,-1.0676336301047027
Thu Dec 26 22:00:00 EST 1985,1799.494465,0.09994998232924626,7.0,0.0,65.0,0.0,348708.0,0.0
Fri Dec 27 22:00:00 EST 1985,1801.29396,0.10000002973057096,7.0,0.0,65.0,0.0,348708.0,0.0
Sat Dec 28 22:00:00 EST 1985,1803.0970556666666,0.10010002291167679,7.0,0.0,65.0,0.0,348708.0,0.0
Sun Dec 29 22:00:00 EST 1985,1804.9001513333333,0.09999992296587626,7.0,0.0,65.0,0.0,348708.0,0.0
Mon Dec 30 22:00:00 EST 1985,1806.703247,0.09990002301981356,7.0,0.0,65.0,0.0,348708.0,0.0
Tue Dec 31 22:00:00 EST 1985,1808.50995,0.09999998632868846,7.0,0.0,65.0,0.0,348708.0,0.0
Wed Jan 01 22:00:00 EST 1986,1810.3193645,0.10005001631315343,6.7,-4.285714285714283,64.9,-0.1538461538461451,351907.9,0.9176445622125169
Thu Jan 02 22:00:00 EST 1986,1812.128779,0.09995001630553474,6.7,0.0,64.9,0.0,351907.9,0.0
Fri Jan 03 22:00:00 EST 1986,1813.940908,0.10000001219560903,6.7,0.0,64.9,0.0,351907.9,0.0
Sat Jan 04 22:00:00 EST 1986,1815.7566633333333,0.10010002670568252,6.7,0.0,64.9,0.0,351907.9,0.0
Sun Jan 05 22:00:00 EST 1986,1817.5724186666666,0.09999992675229781,6.7,0.0,64.9,0.0,351907.9,0.0
Mon Jan 06 22:00:00 EST 1986,1819.388174,0.0999000267986736,6.7,0.0,64.9,0.0,351907.9,0.0
Tue Jan 07 22:00:00 EST 1986,1821.207562,0.09999999043635188,6.7,0.0,64.9,0.0,351907.9,0.0
Wed Jan 08 22:00:00 EST 1986,1823.02877,0.10000002404996836,6.7,0.0,64.9,0.0,339752.3,-3.454199237925615
Thu Jan 09 22:00:00 EST 1986,1824.851799,0.10000001261637431,6.7,0.0,64.9,0.0,339752.3,0.0
Fri Jan 10 22:00:00 EST 1986,1826.67665,0.09999995621562693,6.7,0.0,64.9,0.0,339752.3,0.0
Sat Jan 11 22:00:00 EST 1986,1828.5051540000002,0.10010003686202844,6.7,0.0,64.9,0.0,339752.3,0.0
Sun Jan 12 22:00:00 EST 1986,1830.333658,0.09999993688832877,6.7,0.0,64.9,0.0,339752.3,0.0
Mon Jan 13 22:00:00 EST 1986,1832.162162,0.09990003691447531,6.7,0.0,64.9,0.0,339752.3,0.0
Tue Jan 14 22:00:00 EST 1986,1833.994324,0.09999999115798384,6.7,0.0,64.9,0.0,339752.3,0.0
Wed Jan 15 22:00:00 EST 1986,1835.828319,0.1000000368594357,6.7,0.0,64.9,0.0,348089.2,2.4538170896856397
Thu Jan 16 22:00:00 EST 1986,1837.664147,0.09999998262364708,6.7,0.0,64.9,0.0,348089.2,0.0
Fri Jan 17 22:00:00 EST 1986,1839.501811,0.09999999200072177,6.7,0.0,64.9,0.0,348089.2,0.0
Sat Jan 18 22:00:00 EST 1986,1841.343153,0.1001000373573397,6.7,0.0,64.9,0.0,348089.2,0.0
Sun Jan 19 22:00:00 EST 1986,1843.184495,0.09999993738266234,6.7,0.0,64.9,0.0,348089.2,0.0
Mon Jan 20 22:00:00 EST 1986,1845.025837,0.09990003740780928,6.7,0.0,64.9,0.0,348089.2,0.0
Tue Jan 21 22:00:00 EST 1986,1846.870863,0.10000000883457487,6.7,0.0,64.9,0.0,348089.2,0.0
Wed Jan 22 22:00:00 EST 1986,1848.717734,0.1000000074179504,6.7,0.0,64.9,0.0,335572.0,-3.5959748248437498
Thu Jan 23 22:00:00 EST 1986,1850.566451,0.09999996029679734,6.7,0.0,64.9,0.0,335572.0,0.0
Fri Jan 24 22:00:00 EST 1986,1852.417018,0.10000002966660194,6.7,0.0,64.9,0.0,335572.0,0.0
Sat Jan 25 22:00:00 EST 1986,1854.2712880000001,0.10010003049972208,6.7,0.0,64.9,0.0,335572.0,0.0
Sun Jan 26 22:00:00 EST 1986,1856.1255580000002,0.09999993053875308,6.7,0.0,64.9,0.0,335572.0,0.0
Mon Jan 27 22:00:00 EST 1986,1857.979828,0.09990003057755509,6.7,0.0,64.9,0.0,335572.0,0.0
Tue Jan 28 22:00:00 EST 1986,1859.837808,0.10000000925736625,6.7,0.0,64.9,0.0,335572.0,0.0
Wed Jan 29 22:00:00 EST 1986,1861.697646,0.10000001032348524,6.7,0.0,64.9,0.0,336475.5,0.2692417722575185
Thu Jan 30 22:00:00 EST 1986,1863.559343,0.09999996530047832,6.7,0.0,64.9,0.0,336475.5,0.0
Fri Jan 31 22:00:00 EST 1986,1865.422903,0.10000003525511593,6.7,0.0,64.9,0.0,336475.5,0.0
Sat Feb 01 22:00:00 EST 1986,1867.2901916666667,0.10010001826737565,7.2,7.462686567164178,65.0,0.15408320493065378,336475.5,0.0
Sun Feb 02 22:00:00 EST 1986,1869.1574803333333,0.09999991833084693,7.2,0.0,65.0,0.0,336475.5,0.0
Mon Feb 03 22:00:00 EST 1986,1871.024769,0.09990001839405255,7.2,0.0,65.0,0.0,336475.5,0.0
Tue Feb 04 22:00:00 EST 1986,1872.895794,0.10000001234617101,7.2,0.0,65.0,0.0,336475.5,0.0
Wed Feb 05 22:00:00 EST 1986,1874.76869,0.10000001099901464,7.2,0.0,65.0,0.0,333611.6,-0.8511466659533973
Thu Feb 06 22:00:00 EST 1986,1876.643459,0.10000001653536189,7.2,0.0,65.0,0.0,333611.6,0.0
Fri Feb 07 22:00:00 EST 1986,1878.520102,0.09999997554144133,7.2,0.0,65.0,0.0,333611.6,0.0
Sat Feb 08 22:00:00 EST 1986,1880.4005013333333,0.10010003786125807,7.2,0.0,65.0,0.0,333611.6,0.0
Sun Feb 09 22:00:00 EST 1986,1882.2809006666666,0.09999993788557338,7.2,0.0,65.0,0.0,333611.6,0.0
Mon Feb 10 22:00:00 EST 1986,1884.1613,0.09990003790971601,7.2,0.0,65.0,0.0,333611.6,0.0
Tue Feb 11 22:00:00 EST 1986,1886.045461,0.0999999840777936,7.2,0.0,65.0,0.0,333611.6,0.0
Wed Feb 12 22:00:00 EST 1986,1887.931507,0.1000000285783185,7.2,0.0,65.0,0.0,335625.8,0.6037559845041395
Thu Feb 13 22:00:00 EST 1986,1889.819438,0.09999997314521117,7.2,0.0,65.0,0.0,335625.8,0.0
Fri Feb 14 22:00:00 EST 1986,1891.709258,0.10000002973829607,7.2,0.0,65.0,0.0,335625.8,0.0
Sat Feb 15 22:00:00 EST 1986,1893.6038065,0.10015008870881827,7.2,0.0,65.0,0.0,335625.8,0.0
Sun Feb 16 22:00:00 EST 1986,1895.498355,0.10004988865657564,7.2,0.0,65.0,0.0,335625.8,0.0
Mon Feb 17 22:00:00 EST 1986,1897.3929035,0.0999498889040268,7.2,0.0,65.0,0.0,335625.8,0.0
Tue Feb 18 22:00:00 EST 1986,1899.287452,0.09985008885113753,7.2,0.0,65.0,0.0,335625.8,0.0
Wed Feb 19 22:00:00 EST 1986,1901.18674,0.10000002885292951,7.2,0.0,65.0,0.0,338056.3,0.7241695960203298
Thu Feb 20 22:00:00 EST 1986,1903.087927,0.10000001367566536,7.2,0.0,65.0,0.0,338056.3,0.0
Fri Feb 21 22:00:00 EST 1986,1904.991015,0.10000000383587244,7.2,0.0,65.0,0.0,338056.3,0.0
Sat Feb 22 22:00:00 EST 1986,1906.8979113333335,0.10010001718214964,7.2,0.0,65.0,0.0,338056.3,0.0
Sun Feb 23 22:00:00 EST 1986,1908.8048076666669,0.09999991724780247,7.2,0.0,65.0,0.0,338056.3,0.0
Mon Feb 24 22:00:00 EST 1986,1910.711704,0.09990001731314685,7.2,0.0,65.0,0.0,338056.3,0.0
Tue Feb 25 22:00:00 EST 1986,1912.622416,0.1000000154916032,7.2,0.0,65.0,0.0,338056.3,0.0
Wed Feb 26 22:00:00 EST 1986,1914.535039,0.10000003053400203,7.2,0.0,65.0,0.0,343040.2,1.474281059101701
Thu Feb 27 22:00:00 EST 1986,1916.449574,0.09999999796294597,7.2,0.0,65.0,0.0,343040.2,0.0
Fri Feb 28 22:00:00 EST 1986,1918.366023,0.09999997004878443,7.2,0.0,65.0,0.0,343040.2,0.0
Sat Mar 01 22:00:00 EST 1986,1920.286308,0.10010003184881895,7.2,0.0,65.1,0.1538461538461451,343040.2,0.0
Sun Mar 02 22:00:00 EST 1986,1922.2065929999999,0.09999993188515312,7.2,0.0,65.1,0.0,343040.2,0.0
Mon Mar 03 22:00:00 EST 1986,1924.126878,0.09990003192129043,7.2,0.0,65.1,0.0,343040.2,0.0
Tue Mar 04 22:00:00 EST 1986,1926.051005,0.10000000634053814,7.2,0.0,65.1,0.0,343040.2,0.0
Wed Mar 05 22:00:00 EST 1986,1927.977056,0.0999999997403971,7.2,0.0,65.1,0.0,347695.7,1.3571295725690458
Thu Mar 06 22:00:00 EST 1986,1929.905033,0.099999997095404,7.2,0.0,65.1,0.0,347695.7,0.0
Fri Mar 07 22:00:00 EST 1986,1931.834938,0.09999999829006935,7.2,0.0,65.1,0.0,347695.7,0.0
Sat Mar 08 22:00:00 EST 1986,1933.7687053333334,0.10010002900845327,7.2,0.0,65.1,0.0,347695.7,0.0
Sun Mar 09 22:00:00 EST 1986,1935.7024726666668,0.09999992905046533,7.2,0.0,65.1,0.0,347695.7,0.0
Mon Mar 10 22:00:00 EST 1986,1937.63624,0.09990002909223994,7.2,0.0,65.1,0.0,347695.7,0.0
Tue Mar 11 22:00:00 EST 1986,1939.573877,0.10000003922304813,7.2,0.0,65.1,0.0,347695.7,0.0
Wed Mar 12 22:00:00 EST 1986,1941.513451,0.10000000634159878,7.2,0.0,65.1,0.0,355682.8,2.2971523662788975
Thu Mar 13 22:00:00 EST 1986,1943.454964,0.09999997677069847,7.2,0.0,65.1,0.0,355682.8,0.0
Fri Mar 14 22:00:00 EST 1986,1945.398419,0.10000000185237559,7.2,0.0,65.1,0.0,355682.8,0.0
Sat Mar 15 22:00:00 EST 1986,1947.3457633333335,0.10010002651972835,7.2,0.0,65.1,0.0,355682.8,0.0
Sun Mar 16 22:00:00 EST 1986,1949.2931076666669,0.09999992656671536,7.2,0.0,65.1,0.0,355682.8,0.0
Mon Mar 17 22:00:00 EST 1986,1951.240452,0.0999000266134501,7.2,0.0,65.1,0.0,355682.8,0.0
Tue Mar 18 22:00:00 EST 1986,1953.191693,0.10000002808469768,7.2,0.0,65.1,0.0,355682.8,0.0
Wed Mar 19 22:00:00 EST 1986,1955.144885,0.10000001571786044,7.2,0.0,65.1,0.0,343178.6,-3.5155481232154075
Thu Mar 20 22:00:00 EST 1986,1957.100029,0.09999995473481335,7.2,0.0,65.1,0.0,343178.6,0.0
Fri Mar 21 22:00:00 EST 1986,1959.057129,0.09999999851821996,7.2,0.0,65.1,0.0,343178.6,0.0
Sat Mar 22 22:00:00 EST 1986,1961.0181460000001,0.10010004154401989,7.2,0.0,65.1,0.0,343178.6,0.0
Sun Mar 23 22:00:00 EST 1986,1962.979163,0.09999994156096179,7.2,0.0,65.1,0.0,343178.6,0.0
Mon Mar 24 22:00:00 EST 1986,1964.94018,0.09990004157777621,7.2,0.0,65.1,0.0,343178.6,0.0
Tue Mar 25 22:00:00 EST 1986,1966.90512,0.09999999083940775,7.2,0.0,65.1,0.0,343178.6,0.0
Wed Mar 26 22:00:00 EST 1986,1968.872025,0.09999999389904467,7.2,0.0,65.1,0.0,349576.1,1.8641896668382003
Thu Mar 27 22:00:00 EST 1986,1970.840897,0.09999999873024489,7.2,0.0,65.1,0.0,349576.1,0.0
Fri Mar 28 22:00:00 EST 1986,1972.81469625,0.10015010613005136,7.2,0.0,65.1,0.0,349576.1,0.0
Sat Mar 29 22:00:00 EST 1986,1974.7884955,0.10004990604296632,7.2,0.0,65.1,0.0,349576.1,0.0
Sun Mar 30 22:00:00 EST 1986,1976.76229475,0.09994990625566749,7.2,0.0,65.1,0.0,349576.1,0.0
Mon Mar 31 22:00:00 EST 1986,1978.736094,0.09985010616816772,7.2,0.0,65.1,0.0,349576.1,0.0
Tue Apr 01 22:00:00 EST 1986,1980.71483,0.09999999524948266,7.1,-1.3888888888888962,65.1,0.0,349576.1,0.0
Wed Apr 02 22:00:00 EST 1986,1982.695545,0.10000000858276735,7.1,0.0,65.1,0.0,341197.4,-2.3968171737140938
Thu Apr 03 22:00:00 EST 1986,1984.67824,0.09999997251216508,7.1,0.0,65.1,0.0,341197.4,0.0
Fri Apr 04 22:00:00 EST 1986,1986.662919,0.100000038293368,7.1,0.0,65.1,0.0,341197.4,0.0
Sat Apr 05 22:00:00 EST 1986,1988.651569,0.10010002104438567,7.1,0.0,65.1,0.0,341197.4,0.0
Sun Apr 06 22:00:00 EST 1986,1990.640219,0.09999992110230646,7.1,0.0,65.1,0.0,341197.4,0.0
Mon Apr 07 22:00:00 EST 1986,1992.628869,0.09990002115997673,7.1,0.0,65.1,0.0,341197.4,0.0
Tue Apr 08 22:00:00 EST 1986,1994.621498,0.10000000657423372,7.1,0.0,65.1,0.0,341197.4,0.0
Wed Apr 09 22:00:00 EST 1986,1996.61612,0.10000002516767899,7.1,0.0,65.1,0.0,353947.1,3.7367518040875902
Thu Apr 10 22:00:00 EST 1986,1998.612736,0.09999999398983771,7.1,0.0,65.1,0.0,353947.1,0.0
Fri Apr 11 22:00:00 EST 1986,2000.611349,0.10000001320916117,7.1,0.0,65.1,0.0,353947.1,0.0
Sat Apr 12 22:00:00 EST 1986,2002.6139613333332,0.10010001864351205,7.1,0.0,65.1,0.0,353947.1,0.0
Sun Apr 13 22:00:00 EST 1986,2004.6165736666667,0.09999991870625496,7.1,0.0,65.1,0.0,353947.1,0.0
Mon Apr 14 22:00:00 EST 1986,2006.619186,0.09990001876868737,7.1,0.0,65.1,0.0,353947.1,0.0
